tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period
50,106,53,53,18,2.9444444444444446,51,2,48.113207547169814,1.8867924528301887,73.58490566037736,10.266509433962264,0.08596004439511656,0.0885207612456747,0.2704325259515571,0.18191176470588238,0.17499999999999996,0.18749999999999994,0.2670921198668147,0.18113207547169813,4,500,250,100,0.005,
100,124,53,71,23,3.0869565217391304,68,3,54.83870967741935,2.4193548387096775,76.61290322580645,19.080241935483883,0.11099594014676509,0.1120610075713453,0.29686298776936526,0.18480198019801997,0.17500000000000038,0.18749999999999997,0.29212801561846335,0.18113207547169827,4,500,250,100,0.005,
150,150,53,97,31,3.129032258064516,93,4,62.0,2.6666666666666665,80.0,26.62116666666667,0.13404338708036,0.13457425407676393,0.32072491632841976,0.18615066225165583,0.1750000000000005,0.1875,0.31517546255205836,0.18113207547169835,4,500,250,100,0.005,
200,194,54,140,44,3.1818181818181817,127,13,65.4639175257732,6.701030927835052,79.38144329896907,31.471262886597945,0.15117925583721578,0.19002767808444143,0.339524425118502,0.14949674703406057,0.17500000000000016,0.1663994840611757,0.32187899786780383,0.17069974203058805,4,500,250,100,0.005,
250,277,52,225,69,3.260869565217391,206,19,74.36823104693141,6.859205776173285,84.11552346570397,34.610108303249085,0.1491159281640942,0.18670458073054746,0.33755103238522915,0.1508464516546817,0.17499999999999963,0.17015139442231128,0.3217848677902052,0.17266893962611102,4,500,250,100,0.005,
300,402,47,355,105,3.380952380952381,328,27,81.59203980099502,6.7164179104477615,87.56218905472637,36.47434079601987,0.14819143948135302,0.19795403962062397,0.33922433782337946,0.1412702982027555,0.17499999999999918,0.17699696663296333,0.32416867847195174,0.17597723899059872,4,500,250,100,0.005,
350,598,14,584,163,3.5828220858895707,535,49,89.4648829431438,8.193979933110368,89.63210702341136,36.45259476031212,0.1154987284650387,0.1928807056218583,0.3298964980414336,0.13701579241957532,0.1749999999999989,0.20000000000000137,0.3137130141793256,0.19821428571428693,4,500,250,100,0.005,
400,902,13,889,246,3.613821138211382,827,62,91.68514412416852,6.873614190687362,91.68514412416852,36.7980663340724,0.11945723001511041,0.19128550279061524,0.33279772627272514,0.1415122234821099,0.0,0.20000000000000148,0.3194572300151119,0.20000000000000148,4,500,250,100,0.005,
450,1389,13,1376,376,3.6595744680851063,1292,84,93.01655867530597,6.047516198704104,93.01655867530597,36.77029457643385,0.12420313777377429,0.18837898399846117,0.3357030176108913,0.1473240336124301,0.0,0.20000000000000162,0.3242031377737759,0.20000000000000162,4,500,250,100,0.005,
0,100,62,38,12,3.1666666666666665,38,0,38.0,0.0,75.0,0.19950000000000004,0.05280135823429549,0.23223684210526324,0.23223684210526324,0.0,0.175,0.18600000000000003,0.23223684210526324,0.17943548387096775,0,500,400,100,0.005,
50,112,62,50,15,3.3333333333333335,50,0,44.642857142857146,0.0,77.67857142857143,9.524553571428573,0.08406451612903243,0.2635000000000002,0.2635000000000002,0.0,0.17499999999999996,0.18599999999999994,0.2635000000000002,0.17943548387096775,0,500,400,100,0.005,
100,136,62,74,21,3.5238095238095237,72,2,52.94117647058823,1.4705882352941178,80.1470588235294,17.351102941176485,0.09455100261551874,0.07604166666666692,0.2760416666666668,0.19999999999999987,0.17500000000000038,0.18600000000000003,0.27398648648648666,0.17943548387096792,0,500,400,100,0.005,
150,152,60,92,25,3.68,88,4,57.89473684210526,2.6315789473684212,80.92105263157895,26.47500000000001,0.09596131502980546,0.09545128309734863,0.27969470414998027,0.18424342105263164,0.1750000000000005,0.18600000000000008,0.2755446483631391,0.17958333333333362,0,500,400,100,0.005,
200,203,59,144,42,3.4285714285714284,133,11,65.51724137931035,5.41871921182266,82.26600985221675,29.178448275862053,0.11775915892241456,0.12659326871898297,0.2952851151295633,0.16869184641058033,0.17500000000000018,0.1581393034825872,0.2856147959913076,0.16785563706889306,0,500,400,100,0.005,
250,293,53,240,65,3.6923076923076925,225,15,76.79180887372014,5.1194539249146755,86.68941979522184,31.332252559726914,0.12230464716450692,0.13719838036328136,0.30054428321451787,0.1633459028512365,0.17499999999999963,0.16321796148738427,0.2919693844418128,0.16966473727730588,0,500,400,100,0.005,
300,405,48,357,92,3.880434782608696,340,17,83.95061728395062,4.197530864197531,89.87654320987654,34.45374691358018,0.1280817063367418,0.136335230603085,0.3056131043610304,0.1692778737579454,0.17499999999999918,0.16707848837209371,0.29912095052278825,0.17103924418604646,0,500,400,100,0.005,
350,627,42,585,148,3.9527027027027026,552,33,88.03827751196172,5.2631578947368425,91.70653907496013,33.34311859193431,0.11584883704676974,0.1427339224154689,0.29806521340026865,0.15533129098479975,0.1749999999999989,0.1731535897919607,0.2900135562383704,0.17416471919160065,0,500,400,100,0.005,
400,962,37,925,230,4.021739130434782,880,45,91.47609147609148,4.6777546777546775,93.65904365904366,33.2855208642708,0.10815149321188569,0.13813963469596513,0.29409763577015907,0.15595800107419394,0.17499999999999863,0.18477224576271295,0.2873773292173824,0.1792258360054967,0,500,400,100,0.005,
450,1518,31,1487,365,4.073972602739726,1430,57,94.20289855072464,3.7549407114624507,95.25691699604744,32.61206921701481,0.11528717347312673,0.13923999586715752,0.30133738613592137,0.16209739026876385,0.17499999999999852,0.18680652680652807,0.2960000090246719,0.18071283555154516,0,500,400,100,0.005,
0,100,58,42,14,3.0,42,0,42.0,0.0,66.0,0.22050000000000003,0.09088669950738917,0.27321428571428574,0.27321428571428574,0.0,0.17500000000000002,0.1875,0.27321428571428574,0.18232758620689657,1,500,400,100,0.005,
50,117,56,61,20,3.05,60,1,51.282051282051285,0.8547008547008547,70.08547008547009,10.212820512820514,0.0964608589337376,0.283700980392157,0.283700980392157,0.0,0.17499999999999993,0.18749999999999994,0.2790501446480233,0.1825892857142857,1,500,400,100,0.005,
100,128,56,72,23,3.130434782608696,71,1,55.46875,0.78125,72.65625,20.20585937500001,0.11775041217059715,0.30456983447481095,0.30456983447481095,0.0,0.1750000000000003,0.18749999999999994,0.30033969788488296,0.18258928571428581,1,500,400,100,0.005,
150,154,55,99,31,3.193548387096774,97,2,62.98701298701299,1.2987012987012987,76.62337662337663,29.157954545454544,0.13912633287203285,0.2391856387044461,0.32668563870444606,0.08749999999999997,0.1750000000000004,0.1875,0.32185360559930576,0.1827272727272729,1,500,400,100,0.005,
200,210,55,155,50,3.1,144,11,68.57142857142857,5.238095238095238,78.0952380952381,32.02999999999998,0.16474526322699065,0.2263010798337023,0.3458030784401786,0.1195019986064763,0.1750000000000002,0.1592821606254443,0.32974300180681904,0.16499773857982838,1,500,400,100,0.005,
250,289,51,238,73,3.26027397260274,224,14,77.50865051903114,4.844290657439446,84.08304498269896,36.71141868512106,0.16664127257791947,0.22641308671095553,0.350169048087126,0.12375596137617048,0.17499999999999963,0.16736491533864595,0.3368506312217756,0.17020935864385614,1,500,400,100,0.005,
300,423,50,373,111,3.3603603603603602,359,14,84.86997635933807,3.309692671394799,89.12529550827423,38.43037825059096,0.17760005641948953,0.23140616583252777,0.35862275183885395,0.12721658600632618,0.1749999999999992,0.17083938953488448,0.3499372657218153,0.1723372093023258,1,500,400,100,0.005,
350,630,50,580,171,3.391812865497076,553,27,87.77777777777777,4.285714285714286,90.47619047619048,38.43795634920629,0.1714254116584674,0.23076363365009328,0.34763262504934095,0.11686899139924767,0.1749999999999989,0.16055267935777004,0.33689018003459525,0.16546476837612786,1,500,400,100,0.005,
400,983,49,934,270,3.4592592592592593,902,32,91.75991861648016,3.2553407934893186,93.48931841302137,37.69900813835192,0.16248730113581544,0.2237204257238046,0.3417852950085363,0.11806486928473173,0.17499999999999868,0.16984436429483526,0.3341203553691768,0.17163305423336134,1,500,400,100,0.005,
450,1515,40,1475,419,3.520286396181384,1432,43,94.52145214521452,2.8382838283828384,95.24752475247524,37.530904840484,0.1572716826093347,0.21253714436217125,0.34178582424534737,0.12924867988317612,0.17499999999999852,0.17957674969542586,0.335589826138518,0.17831814352918332,1,500,400,100,0.005,
0,100,62,38,13,2.923076923076923,38,0,38.0,0.0,64.0,0.19625000000000004,0.03575976230899833,0.21842105263157896,0.21842105263157896,0.0,0.175,0.18819444444444444,0.21842105263157896,0.18266129032258063,2,500,400,100,0.005,
50,114,62,52,17,3.0588235294117645,52,0,45.6140350877193,0.0,68.42105263157895,10.006359649122807,0.09511020289008917,0.2777714932126698,0.2777714932126698,0.0,0.17499999999999996,0.18819444444444441,0.2777714932126698,0.18266129032258063,2,500,400,100,0.005,
100,136,60,76,25,3.04,75,1,55.14705882352941,0.7352941176470589,73.52941176470588,18.68143382352942,0.10095058190029524,0.11031881188118786,0.2853188118811882,0.17500000000000032,0.17500000000000035,0.1885714285714285,0.283867248566962,0.18291666666666676,2,500,400,100,0.005,
150,175,60,115,38,3.026315789473684,114,1,65.14285714285714,0.5714285714285714,79.42857142857143,25.21828571428571,0.1037842121625622,0.11268071109966041,0.28768071109966087,0.17500000000000046,0.17500000000000046,0.1885714285714285,0.286700878829229,0.1829166666666668,2,500,400,100,0.005,
200,257,53,204,70,2.914285714285714,187,17,72.76264591439688,6.614785992217898,81.71206225680933,25.99464980544745,0.09308952577411048,0.1509734018268092,0.27911943636002556,0.12814603453321635,0.1750000000000002,0.17225953565505817,0.2665383195411247,0.17344879376701425,2,500,400,100,0.005,
250,370,50,320,104,3.076923076923077,298,22,80.54054054054055,5.945945945945946,86.21621621621621,28.459594594594563,0.09089250953609995,0.15285531458708784,0.27697700962511773,0.12412169503802989,0.17499999999999966,0.17599258139854437,0.26646820674725546,0.1755756972111555,2,500,400,100,0.005,
300,552,47,505,158,3.1962025316455698,480,25,86.95652173913044,4.528985507246377,90.21739130434783,29.39067028985504,0.09627831818586091,0.1477757053700868,0.2807834573080716,0.13300775193798478,0.1749999999999992,0.17854851643945555,0.27346782832935446,0.17718951014349354,2,500,400,100,0.005,
350,807,41,766,235,3.2595744680851064,730,36,90.45848822800495,4.4609665427509295,92.19330855018588,31.146747211895875,0.1032984317938627,0.1651545909195416,0.29037860269575533,0.12522401177621373,0.1749999999999989,0.1815574737040715,0.28261676813556796,0.17931833634170527,2,500,400,100,0.005,
400,1225,32,1193,357,3.3417366946778713,1149,44,93.79591836734694,3.5918367346938775,94.44897959183673,32.03597278911562,0.09438953739288372,0.1528711663458242,0.2862407473961924,0.13336958105036817,0.17499999999999868,0.18995072614108008,0.2806025819986934,0.1862130446058097,2,500,400,100,0.005,
450,1903,27,1876,547,3.4296160877513713,1823,53,95.79611140304782,2.7850761954808196,96.05885444035734,32.474373795761046,0.10326144686242406,0.15596244375853663,0.29669652673988633,0.1407340829813497,0.17499999999999852,0.19221727585129794,0.2922903382968147,0.18902889143439067,2,500,400,100,0.005,
0,100,60,40,12,3.3333333333333335,40,0,40.0,0.0,74.0,0.26125,0.19999999999999998,0.38125,0.38125,0.0,0.17500000000000002,0.18942307692307694,0.38125,0.18125,3,500,400,100,0.005,
50,116,60,56,17,3.2941176470588234,56,0,48.275862068965516,0.0,77.58620689655173,12.688146551724142,0.2348214285714288,0.41607142857142876,0.41607142857142876,0.0,0.175,0.1894230769230769,0.41607142857142876,0.18124999999999997,3,500,400,100,0.005,
100,150,60,90,27,3.3333333333333335,90,0,60.0,0.0,82.66666666666667,22.75716666666667,0.2520833333333331,0.43333333333333324,0.43333333333333324,0.0,0.17500000000000035,0.1894230769230768,0.43333333333333324,0.1812500000000001,3,500,400,100,0.005,
150,198,59,139,41,3.3902439024390243,138,1,69.6969696969697,0.5050505050505051,86.86868686868686,31.762878787878776,0.24378245873948454,0.2344409102361067,0.42682501619637175,0.19238410596026506,0.1750000000000005,0.1899999999999999,0.4251383909428746,0.18135593220339005,3,500,400,100,0.005,
200,283,51,232,68,3.411764705882353,221,11,78.09187279151944,3.8869257950530036,88.69257950530036,36.79134275618371,0.21640413656026783,0.27353001037592733,0.4089947322212464,0.13546472184531905,0.17500000000000013,0.18622364368633035,0.3960256369016982,0.17962150034143035,3,500,400,100,0.005,
250,435,48,387,111,3.4864864864864864,374,13,85.97701149425288,2.9885057471264367,92.183908045977,38.99367816091949,0.21132323044244597,0.24929330340000924,0.40018588691211493,0.1508925835121057,0.17499999999999963,0.1875450578637835,0.391811693257851,0.180488462815405,3,500,400,100,0.005,
300,688,43,645,182,3.543956043956044,625,20,90.84302325581395,2.9069767441860463,94.18604651162791,39.51911337209296,0.21377087337298198,0.22483029704999546,0.4022999541540527,0.1774696571040572,0.17499999999999924,0.18909883720930315,0.39532847207498306,0.18155759870200108,3,500,400,100,0.005,
350,1069,35,1034,288,3.5902777777777777,1001,33,93.63891487371374,3.086997193638915,95.22918615528532,40.26256314312435,0.2046915691968955,0.20999661311373258,0.39282979961233067,0.1828331864985981,0.1749999999999989,0.18751485442662025,0.3861277800448711,0.1814362108479756,3,500,400,100,0.005,
400,1710,24,1686,467,3.6102783725910066,1640,45,95.90643274853801,2.6315789473684212,96.37426900584795,40.05164035087714,0.19451675202666063,0.2063064904121954,0.3906514209100728,0.18434493049787742,0.17499999999999868,0.19843750000000138,0.3851417520266611,0.1906250000000005,3,500,400,100,0.005,
450,2721,19,2702,742,3.641509433962264,2628,69,96.58213891951489,2.535832414553473,96.69239250275633,40.28732635060635,0.18294725641020776,0.18998765177610563,0.38254473921719656,0.19255708744109093,0.17499999999999852,0.19843750000000154,0.37768409851547197,0.1947368421052642,3,500,400,100,0.005,
0,100,61,39,13,3.0,39,0,39.0,0.0,69.0,0.21725000000000003,0.0915195460277429,0.2730769230769232,0.2730769230769232,0.0,0.17499999999999996,0.1879032258064516,0.2730769230769232,0.18155737704918032,4,500,400,100,0.005,
50,116,61,55,17,3.235294117647059,55,0,47.41379310344828,0.0,73.27586206896552,10.74762931034483,0.14683834487595357,0.3283957219251339,0.3283957219251339,0.0,0.17499999999999993,0.18790322580645158,0.3283957219251339,0.18155737704918032,4,500,400,100,0.005,
100,142,61,81,24,3.375,81,0,57.04225352112676,0.0,78.16901408450704,20.333978873239452,0.15845912460098474,0.34001650165016517,0.34001650165016517,0.0,0.1750000000000004,0.18790322580645155,0.34001650165016517,0.18155737704918043,4,500,400,100,0.005,
150,190,56,134,39,3.4358974358974357,132,2,69.47368421052632,1.0526315789473684,83.15789473684211,27.5475,0.15957961493384523,0.16924857013847058,0.3442485701384708,0.17500000000000024,0.17500000000000046,0.1883333333333333,0.3417224720767026,0.18214285714285736,4,500,400,100,0.005,
200,247,53,194,58,3.3448275862068964,181,13,73.27935222672065,5.2631578947368425,83.80566801619433,33.33825910931172,0.16112153790074144,0.2182727386766599,0.3504101286498708,0.13213738997321092,0.17500000000000016,0.17433665008291882,0.33578360492411535,0.17466206702337392,4,500,400,100,0.005,
250,359,50,309,89,3.4719101123595504,295,14,82.17270194986072,3.8997214484679668,88.85793871866295,36.60194986072418,0.1632691615152227,0.2057714214053501,0.348898911445191,0.14312749003984088,0.1749999999999996,0.17751302482378234,0.33957593442358935,0.17630677290836666,4,500,400,100,0.005,
300,559,43,516,143,3.6083916083916083,497,19,88.9087656529517,3.3989266547406083,92.4865831842576,36.639275491949846,0.1603106116045623,0.19356037292233358,0.3452501656282485,0.15168979270591493,0.1749999999999992,0.1802578361981808,0.3381229425942866,0.1778123309897243,4,500,400,100,0.005,
350,876,34,842,229,3.6768558951965065,814,28,92.92237442922375,3.1963470319634704,94.52054794520548,35.708025114155184,0.14538527698199155,0.18327479231566515,0.33388733306497953,0.15061254074931438,0.1749999999999989,0.18759259259259364,0.3277926843893991,0.18240740740740757,4,500,400,100,0.005,
400,1344,28,1316,351,3.7492877492877494,1282,34,95.38690476190476,2.5297619047619047,96.05654761904762,36.240851934523754,0.15376948488424894,0.19139097974942348,0.3438158505079977,0.1524248707585742,0.17499999999999868,0.18988658885708123,0.3388710987515536,0.18510161386730464,4,500,400,100,0.005,
450,2132,17,2115,559,3.783542039355993,2068,47,96.99812382739212,2.204502814258912,97.04502814258912,35.86728775797368,0.13795564429571874,0.18827024802807013,0.34066883934993875,0.15239859132186862,0.17499999999999852,0.20000000000000165,0.33648505606042606,0.19852941176470731,4,500,400,100,0.005,
