tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
450,688,223,465,161,2.888198757763975,412,53,59.883720930232556,7.703488372093023,66.71511627906976,364.5588729120524,0.787800225734866,2.8497088507187,2.9789665744397276,0.12925772372102742,1.2998574625825907,2.017642971377857,2.654161049519102,1.866360823784236,0,500,250,100,0.005,,1.0,,0.1
0,100,52,48,17,2.823529411764706,42,6,42.0,6.0,59.0,2.119,1.0299679487179492,1.6325396825396823,2.8586507936507934,1.2261111111111112,2.048823529411765,1.418571428571429,2.6545833333333335,1.6246153846153844,1,500,250,100,0.005,,1.0,,0.1
50,78,24,54,16,3.375,44,10,56.41025641025641,12.820512820512821,61.53846153846154,123.33358974358973,0.29023238925199646,2.264402852049911,2.949566250742721,0.6851633986928103,1.960588235294118,2.2958823529411774,2.530232389251997,2.2400000000000007,1,500,250,100,0.005,,1.0,,0.1
100,115,38,77,20,3.85,59,18,51.30434782608695,15.652173913043478,56.52173913043478,153.76391304347837,0.5674628575197207,2.6613859814030607,2.945126139732619,0.28374015832955835,1.3167491749174933,1.8377908415841595,2.322983962261775,1.7555211047420543,1,500,250,100,0.005,,1.0,,0.1
150,142,42,100,29,3.4482758620689653,78,22,54.929577464788736,15.492957746478874,58.45070422535211,231.70516431924892,0.23252379781379728,2.6552864386693855,2.915116470951928,0.25983003228254253,2.0874678613167146,2.0999109803219667,2.3309534544446633,2.098429656630866,1,500,250,100,0.005,,1.0,,0.1
200,166,48,118,34,3.4705882352941178,89,29,53.6144578313253,17.46987951807229,56.024096385542165,291.4950200803213,0.2777766674587656,2.6766138496913583,2.848515866300323,0.17190201660896473,2.8061787596670156,1.831722644242177,2.1907039879863457,1.91292732052758,1,500,250,100,0.005,,1.0,,0.1
250,223,67,156,48,3.25,128,28,57.399103139013455,12.556053811659194,60.08968609865471,317.57297458893856,0.26255718324359245,2.7414279706784237,2.928265087739466,0.1868371170610422,2.5923327079015075,2.1324754865702324,2.4362139135151333,2.173656730271541,1,500,250,100,0.005,,1.0,,0.1
300,243,75,168,51,3.2941176470588234,138,30,56.79012345679013,12.345679012345679,59.25925925925926,388.2750342935525,0.2470519953587127,2.5047358456375863,2.67275826459825,0.1680224189606635,2.4541521227305307,1.9370650448603541,2.2254840064486814,1.9784320110899687,1,500,250,100,0.005,,1.0,,0.1
350,383,117,266,83,3.2048192771084336,226,40,59.007832898172325,10.443864229765014,61.61879895561358,354.77486510008663,0.20903583661273117,2.61335308580877,2.9000151471911306,0.2866620613823609,2.510773629894634,2.27810792659392,2.5070297207537213,2.29799388414099,1,500,250,100,0.005,,1.0,,0.1
400,383,125,258,83,3.108433734939759,227,31,59.268929503916446,8.093994778067884,61.8798955613577,469.7277371627496,0.4178641824324636,2.3773936406857263,2.8387733964732695,0.4613797557875432,2.4965059067181192,2.1038401265866544,2.5531175714296355,2.135253388997172,1,500,250,100,0.005,,1.0,,0.1
