cell_id,genome,op,is_cooperator,is_defector,has_adhesion,cluster_id,type,fitness,age,x,y,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period
230508,01110000,OR,1,0,1,58391,cooperator,89.175,246,81.212,149.679,0,500,150,100,0.005,
230509,11110011,NAND,1,0,1,58391,cooperator,89.175,246,105.695,149.52,0,500,150,100,0.005,
230510,00110000,AND,1,0,1,58392,cooperator,89.175,246,114.295,118.244,0,500,150,100,0.005,
230511,10110000,XOR,1,0,1,58392,cooperator,89.175,246,117.827,132.926,0,500,150,100,0.005,
230512,01110000,OR,1,0,1,58392,cooperator,89.175,246,101.854,113.451,0,500,150,100,0.005,
230513,11110011,NAND,1,0,1,58392,cooperator,89.175,246,114.356,108.553,0,500,150,100,0.005,
230514,00110000,AND,1,0,1,58393,cooperator,106.45,244,109.755,17.443,0,500,150,100,0.005,
230515,10110010,XOR,1,0,1,58393,cooperator,106.45,244,92.094,14.464,0,500,150,100,0.005,
230516,00110000,AND,1,0,1,58394,cooperator,130.9,238,149.898,6.372,0,500,150,100,0.005,
230517,10110000,XOR,1,0,1,58394,cooperator,130.9,238,115.804,0.556,0,500,150,100,0.005,
230518,01011100,OR,1,0,1,58394,cooperator,130.9,238,149.374,0.8,0,500,150,100,0.005,
230519,11110000,NAND,1,0,1,58395,cooperator,7.14,238,0.072,144.591,0,500,150,100,0.005,
230520,01110000,OR,1,0,1,58395,cooperator,7.14,238,7.774,115.78,0,500,150,100,0.005,
230521,10100100,XOR,0,1,1,58395,defector,30.94,238,0.407,119.038,0,500,150,100,0.005,
230522,10110011,XOR,1,0,1,58395,cooperator,7.14,238,0.357,94.114,0,500,150,100,0.005,
230523,00110001,AND,1,0,1,58395,cooperator,7.14,238,0.575,91.074,0,500,150,100,0.005,
230524,01110000,OR,1,0,1,58396,cooperator,103.5,230,0.961,112.141,0,500,150,100,0.005,
230525,00110100,AND,1,0,1,58396,cooperator,103.5,230,19.977,134.896,0,500,150,100,0.005,
230526,10111011,XOR,1,0,1,58396,cooperator,103.5,230,11.793,112.849,0,500,150,100,0.005,
230527,11110000,NAND,1,0,1,58397,cooperator,40.075,229,14.711,130.884,0,500,150,100,0.005,
230528,01110000,OR,1,0,1,58397,cooperator,40.075,229,4.261,149.843,0,500,150,100,0.005,
230529,10100100,XOR,0,1,1,58397,defector,40.075,229,3.713,148.445,0,500,150,100,0.005,
230530,10100011,XOR,0,1,1,58397,defector,40.075,229,0.137,148.31,0,500,150,100,0.005,
230531,00110001,AND,1,0,1,58397,cooperator,40.075,229,0.172,134.408,0,500,150,100,0.005,
230532,10010010,XOR,1,0,1,58397,cooperator,40.075,229,5.025,142.02,0,500,150,100,0.005,
230533,10100100,XOR,0,1,1,58397,defector,40.075,229,11.35,148.386,0,500,150,100,0.005,
230534,10110000,XOR,1,0,1,58398,cooperator,39.55,226,87.189,86.963,0,500,150,100,0.005,
230535,01110000,OR,1,0,1,58398,cooperator,39.55,226,67.541,87.77,0,500,150,100,0.005,
230536,00110000,AND,1,0,1,58398,cooperator,39.55,226,80.31,53.818,0,500,150,100,0.005,
230537,11110000,NAND,1,0,1,58398,cooperator,39.55,226,64.114,89.001,0,500,150,100,0.005,
230538,10110101,XOR,1,0,1,58398,cooperator,39.55,226,90.415,58.535,0,500,150,100,0.005,
230539,01110111,OR,1,0,1,58398,cooperator,39.55,226,99.676,59.69,0,500,150,100,0.005,
230540,10110000,XOR,1,0,1,58399,cooperator,39.375,225,72.367,14.175,0,500,150,100,0.005,
230541,01110000,OR,1,0,1,58399,cooperator,39.375,225,89.301,17.457,0,500,150,100,0.005,
230542,00110000,AND,1,0,1,58399,cooperator,39.375,225,82.682,21.069,0,500,150,100,0.005,
230543,11110000,NAND,1,0,1,58399,cooperator,39.375,225,77.922,44.143,0,500,150,100,0.005,
230544,10110101,XOR,1,0,1,58399,cooperator,39.375,225,68.537,31.154,0,500,150,100,0.005,
230545,01110111,OR,1,0,1,58399,cooperator,39.375,225,61.812,16.782,0,500,150,100,0.005,
230546,00110000,AND,1,0,1,58400,cooperator,63.95,224,110.389,35.527,0,500,150,100,0.005,
230547,10110000,XOR,1,0,1,58400,cooperator,63.95,224,80.168,40.098,0,500,150,100,0.005,
230552,10100101,XOR,0,1,1,58401,defector,28.7617,223,50.758,58.913,0,500,150,100,0.005,
230554,10110000,XOR,1,0,1,58402,cooperator,38.675,221,113.759,79.037,0,500,150,100,0.005,
230555,01100000,OR,0,1,1,58402,defector,38.675,221,109.387,101.519,0,500,150,100,0.005,
230556,00110000,AND,1,0,1,58402,cooperator,38.675,221,89.239,93.408,0,500,150,100,0.005,
230557,11110000,NAND,1,0,1,58402,cooperator,38.675,221,100.363,69.167,0,500,150,100,0.005,
230558,10010101,XOR,1,0,1,58402,cooperator,38.675,221,103.093,92.315,0,500,150,100,0.005,
230559,11110111,NAND,1,0,1,58402,cooperator,38.675,221,113.981,77.232,0,500,150,100,0.005,
230560,01110000,OR,1,0,1,58403,cooperator,99.0,220,40.315,97.367,0,500,150,100,0.005,
230561,00110000,AND,1,0,1,58403,cooperator,99.0,220,13.757,105.431,0,500,150,100,0.005,
230562,10111011,XOR,1,0,1,58403,cooperator,99.0,220,22.976,105.491,0,500,150,100,0.005,
230563,10110000,XOR,1,0,1,58404,cooperator,38.325,219,49.062,26.91,0,500,150,100,0.005,
230564,01110001,OR,1,0,1,58404,cooperator,38.325,219,30.367,60.946,0,500,150,100,0.005,
230565,00110100,AND,1,0,1,58404,cooperator,38.325,219,14.648,49.362,0,500,150,100,0.005,
230566,11110000,NAND,1,0,1,58404,cooperator,38.325,219,12.085,36.074,0,500,150,100,0.005,
230567,10110101,XOR,1,0,1,58404,cooperator,38.325,219,21.663,23.665,0,500,150,100,0.005,
230568,01111111,OR,1,0,1,58404,cooperator,38.325,219,27.361,40.741,0,500,150,100,0.005,
230569,00110000,AND,1,0,1,58405,cooperator,10.9,218,149.819,141.154,0,500,150,100,0.005,
230570,10110000,XOR,1,0,1,58405,cooperator,10.9,218,142.207,149.881,0,500,150,100,0.005,
230571,01111100,OR,1,0,1,58405,cooperator,10.9,218,133.6,145.156,0,500,150,100,0.005,
230572,01110000,OR,1,0,1,58406,cooperator,41.175,218,64.248,149.797,0,500,150,100,0.005,
230573,00110000,AND,1,0,1,58406,cooperator,41.175,218,49.086,149.783,0,500,150,100,0.005,
230574,10111011,XOR,1,0,1,58406,cooperator,41.175,218,62.466,140.799,0,500,150,100,0.005,
230575,00110000,AND,1,0,1,58407,cooperator,116.85,215,143.875,14.464,0,500,150,100,0.005,
230576,10110000,XOR,1,0,1,58407,cooperator,116.85,215,116.746,24.997,0,500,150,100,0.005,
230577,01011100,OR,1,0,1,58407,cooperator,116.85,215,116.014,27.741,0,500,150,100,0.005,
230578,10110000,XOR,1,0,1,58408,cooperator,37.625,215,42.559,47.008,0,500,150,100,0.005,
230579,01110000,OR,1,0,1,58408,cooperator,37.625,215,47.482,68.502,0,500,150,100,0.005,
230580,00110000,AND,1,0,1,58408,cooperator,37.625,215,39.083,54.187,0,500,150,100,0.005,
230581,11110000,NAND,1,0,1,58408,cooperator,37.625,215,54.434,62.322,0,500,150,100,0.005,
230582,10110101,XOR,1,0,1,58408,cooperator,37.625,215,47.686,52.173,0,500,150,100,0.005,
230583,01110111,OR,1,0,1,58408,cooperator,37.625,215,58.433,33.81,0,500,150,100,0.005,
230584,00110000,AND,1,0,1,58409,cooperator,197.025,213,149.384,55.098,0,500,150,100,0.005,
230585,10010000,XOR,1,0,1,58409,cooperator,197.025,213,141.789,49.986,0,500,150,100,0.005,
230586,11110000,NAND,1,0,1,58410,cooperator,6.36,212,2.716,84.653,0,500,150,100,0.005,
230587,01110000,OR,1,0,1,58410,cooperator,6.36,212,0.222,87.914,0,500,150,100,0.005,
230588,10100100,XOR,0,1,1,58410,defector,27.56,212,15.242,89.206,0,500,150,100,0.005,
230589,10110011,XOR,1,0,1,58410,cooperator,6.36,212,6.78,74.143,0,500,150,100,0.005,
230590,00110001,AND,1,0,1,58410,cooperator,6.36,212,16.462,101.211,0,500,150,100,0.005,
230591,00110000,AND,1,0,1,58411,cooperator,37.1,212,103.67,134.461,0,500,150,100,0.005,
230592,10100000,XOR,0,1,1,58411,defector,37.1,212,94.844,140.25,0,500,150,100,0.005,
230593,01110000,OR,1,0,1,58411,cooperator,37.1,212,94.74,114.333,0,500,150,100,0.005,
230594,11110011,NAND,1,0,1,58411,cooperator,37.1,212,114.592,114.834,0,500,150,100,0.005,
230595,00110000,AND,1,0,1,58412,cooperator,76.4875,211,65.977,126.846,0,500,150,100,0.005,
230596,10110000,XOR,1,0,1,58412,cooperator,76.4875,211,61.929,148.906,0,500,150,100,0.005,
230597,01110000,OR,1,0,1,58412,cooperator,76.4875,211,53.465,139.461,0,500,150,100,0.005,
230598,11110011,NAND,1,0,1,58412,cooperator,76.4875,211,58.106,149.457,0,500,150,100,0.005,
230599,01110000,OR,1,0,1,58413,cooperator,94.5,210,59.188,6.919,0,500,150,100,0.005,
230600,00110000,AND,1,0,1,58413,cooperator,94.5,210,36.222,5.129,0,500,150,100,0.005,
230601,10111011,XOR,1,0,1,58413,cooperator,94.5,210,12.775,8.089,0,500,150,100,0.005,
230602,00110000,AND,1,0,1,58414,cooperator,36.75,210,77.932,147.019,0,500,150,100,0.005,
230603,10110000,XOR,1,0,1,58414,cooperator,36.75,210,69.88,149.691,0,500,150,100,0.005,
230604,01110000,OR,1,0,1,58414,cooperator,36.75,210,69.495,149.889,0,500,150,100,0.005,
230605,10110011,XOR,1,0,1,58414,cooperator,36.75,210,72.693,136.11,0,500,150,100,0.005,
230606,10110000,XOR,1,0,1,58415,cooperator,36.575,209,40.009,88.834,0,500,150,100,0.005,
230607,01110000,OR,1,0,1,58415,cooperator,36.575,209,36.628,94.387,0,500,150,100,0.005,
230608,00110000,AND,1,0,1,58415,cooperator,36.575,209,28.484,88.804,0,500,150,100,0.005,
230609,11110000,NAND,1,0,1,58415,cooperator,36.575,209,22.228,81.713,0,500,150,100,0.005,
230610,10110101,XOR,1,0,1,58415,cooperator,36.575,209,13.465,90.141,0,500,150,100,0.005,
230611,01110111,OR,1,0,1,58415,cooperator,36.575,209,31.551,84.392,0,500,150,100,0.005,
230612,00110000,AND,1,0,1,58416,cooperator,192.4,208,149.136,40.253,0,500,150,100,0.005,
230613,10110000,XOR,1,0,1,58416,cooperator,192.4,208,125.749,28.039,0,500,150,100,0.005,
230614,01110000,OR,1,0,1,58417,cooperator,93.6,208,43.605,121.648,0,500,150,100,0.005,
230615,00110000,AND,1,0,1,58417,cooperator,93.6,208,55.533,104.628,0,500,150,100,0.005,
230616,10111011,XOR,1,0,1,58417,cooperator,93.6,208,38.889,94.327,0,500,150,100,0.005,
230617,00110000,AND,1,0,1,58418,cooperator,75.0375,207,107.219,116.574,0,500,150,100,0.005,
230618,10110000,XOR,1,0,1,58418,cooperator,75.0375,207,92.065,107.679,0,500,150,100,0.005,
230619,01110000,OR,1,0,1,58418,cooperator,75.0375,207,76.483,104.131,0,500,150,100,0.005,
230620,11110011,NAND,1,0,1,58418,cooperator,75.0375,207,74.761,106.173,0,500,150,100,0.005,
230621,01110000,OR,1,0,1,58419,cooperator,93.15,207,36.924,116.01,0,500,150,100,0.005,
230622,00110000,AND,1,0,1,58419,cooperator,93.15,207,25.227,128.046,0,500,150,100,0.005,
230623,10111011,XOR,1,0,1,58419,cooperator,93.15,207,26.404,112.705,0,500,150,100,0.005,
230624,10110000,XOR,1,0,1,58420,cooperator,35.875,205,107.233,32.696,0,500,150,100,0.005,
230625,01110000,OR,1,0,1,58420,cooperator,35.875,205,115.027,69.388,0,500,150,100,0.005,
230626,00110000,AND,1,0,1,58420,cooperator,35.875,205,101.987,63.246,0,500,150,100,0.005,
230627,11110000,NAND,1,0,1,58420,cooperator,35.875,205,112.836,34.764,0,500,150,100,0.005,
230628,10110100,XOR,1,0,1,58420,cooperator,35.875,205,96.318,45.129,0,500,150,100,0.005,
230629,11110111,NAND,1,0,1,58420,cooperator,35.875,205,118.839,46.898,0,500,150,100,0.005,
230630,00110000,AND,1,0,1,58421,cooperator,73.5875,203,149.811,66.799,0,500,150,100,0.005,
230631,10010000,XOR,1,0,1,58421,cooperator,73.5875,203,138.923,88.219,0,500,150,100,0.005,
230632,01110000,OR,1,0,1,58421,cooperator,73.5875,203,126.416,68.508,0,500,150,100,0.005,
230633,10110011,XOR,1,0,1,58421,cooperator,73.5875,203,132.242,67.91,0,500,150,100,0.005,
230634,00110000,AND,1,0,1,58422,cooperator,73.225,202,60.094,114.549,0,500,150,100,0.005,
230635,10110000,XOR,1,0,1,58422,cooperator,73.225,202,66.313,110.37,0,500,150,100,0.005,
230636,01110000,OR,1,0,1,58422,cooperator,73.225,202,55.939,144.519,0,500,150,100,0.005,
230637,11110011,NAND,1,0,1,58422,cooperator,73.225,202,65.355,120.371,0,500,150,100,0.005,
230638,00110000,AND,1,0,1,58423,cooperator,73.225,202,75.247,93.066,0,500,150,100,0.005,
230639,10110000,XOR,1,0,1,58423,cooperator,73.225,202,61.667,105.685,0,500,150,100,0.005,
230640,01110000,OR,1,0,1,58423,cooperator,73.225,202,63.872,85.272,0,500,150,100,0.005,
230641,11110011,NAND,1,0,1,58423,cooperator,73.225,202,63.576,101.289,0,500,150,100,0.005,
230642,00110000,AND,1,0,1,58424,cooperator,92.15,199,129.784,1.566,0,500,150,100,0.005,
230643,10110000,XOR,1,0,1,58424,cooperator,92.15,199,107.773,16.306,0,500,150,100,0.005,
230644,01011100,OR,1,0,1,58424,cooperator,92.15,199,102.336,19.939,0,500,150,100,0.005,
230645,00110000,AND,1,0,1,58425,cooperator,71.775,198,145.966,121.238,0,500,150,100,0.005,
230646,10110000,XOR,1,0,1,58425,cooperator,71.775,198,132.084,124.282,0,500,150,100,0.005,
230647,01110000,OR,1,0,1,58425,cooperator,71.775,198,114.534,123.463,0,500,150,100,0.005,
230648,11110011,NAND,1,0,1,58425,cooperator,71.775,198,123.627,102.242,0,500,150,100,0.005,
230649,01110000,OR,1,0,1,58426,cooperator,88.65,197,10.758,62.032,0,500,150,100,0.005,
230650,00110000,AND,1,0,1,58426,cooperator,88.65,197,0.427,63.407,0,500,150,100,0.005,
230651,10111011,XOR,1,0,1,58426,cooperator,88.65,197,0.595,49.421,0,500,150,100,0.005,
230652,01110000,OR,1,0,1,58427,cooperator,88.2,196,16.545,67.355,0,500,150,100,0.005,
230653,00110000,AND,1,0,1,58427,cooperator,88.2,196,0.552,54.899,0,500,150,100,0.005,
230654,10111011,XOR,1,0,1,58427,cooperator,88.2,196,0.541,45.23,0,500,150,100,0.005,
230655,01110000,OR,1,0,1,58428,cooperator,34.125,195,51.298,149.663,0,500,150,100,0.005,
230656,00110000,AND,1,0,1,58428,cooperator,34.125,195,46.75,148.518,0,500,150,100,0.005,
230657,10111011,XOR,1,0,1,58428,cooperator,34.125,195,14.818,140.583,0,500,150,100,0.005,
230658,00110000,AND,1,0,1,58429,cooperator,70.6875,195,107.134,110.437,0,500,150,100,0.005,
230659,10110000,XOR,1,0,1,58429,cooperator,70.6875,195,109.715,107.75,0,500,150,100,0.005,
230660,01110000,OR,1,0,1,58429,cooperator,70.6875,195,103.527,111.704,0,500,150,100,0.005,
230661,11110011,NAND,1,0,1,58429,cooperator,70.6875,195,94.642,107.81,0,500,150,100,0.005,
230662,00110000,AND,1,0,1,58430,cooperator,69.9625,193,138.312,128.987,0,500,150,100,0.005,
230663,10110000,XOR,1,0,1,58430,cooperator,69.9625,193,115.741,142.375,0,500,150,100,0.005,
230664,01110000,OR,1,0,1,58430,cooperator,69.9625,193,112.79,129.922,0,500,150,100,0.005,
230665,11110011,NAND,1,0,1,58430,cooperator,69.9625,193,104.077,125.276,0,500,150,100,0.005,
230666,00110000,AND,1,0,1,58431,cooperator,177.6,192,149.59,33.352,0,500,150,100,0.005,
230667,10110000,XOR,1,0,1,58431,cooperator,177.6,192,111.516,23.841,0,500,150,100,0.005,
230668,00110000,AND,1,0,1,58432,cooperator,94.65,191,133.103,0.462,0,500,150,100,0.005,
230669,10110000,XOR,1,0,1,58432,cooperator,94.65,191,112.707,22.355,0,500,150,100,0.005,
230670,01011100,OR,1,0,1,58432,cooperator,94.65,191,113.42,1.033,0,500,150,100,0.005,
230671,00110000,AND,1,0,1,58433,cooperator,68.875,190,134.856,91.29,0,500,150,100,0.005,
230672,10110000,XOR,1,0,1,58433,cooperator,68.875,190,149.316,113.366,0,500,150,100,0.005,
230673,01110000,OR,1,0,1,58433,cooperator,68.875,190,118.487,110.084,0,500,150,100,0.005,
230674,11110011,NAND,1,0,1,58433,cooperator,68.875,190,149.291,88.752,0,500,150,100,0.005,
230675,00110000,AND,1,0,1,58434,cooperator,87.875,185,149.169,5.962,0,500,150,100,0.005,
230676,10110000,XOR,1,0,1,58434,cooperator,87.875,185,109.582,20.77,0,500,150,100,0.005,
230677,01001100,OR,0,0,0,58434,defector,118.4,185,103.242,8.013,0,500,150,100,0.005,
230678,01110000,OR,1,0,1,58435,cooperator,81.9,182,53.008,30.155,0,500,150,100,0.005,
230679,00110000,AND,1,0,1,58435,cooperator,81.9,182,33.659,30.615,0,500,150,100,0.005,
230680,10111011,XOR,1,0,1,58435,cooperator,81.9,182,48.327,0.447,0,500,150,100,0.005,
230681,00110000,AND,1,0,1,58436,cooperator,166.5,180,149.812,29.546,0,500,150,100,0.005,
230682,10110010,XOR,1,0,1,58436,cooperator,166.5,180,120.497,34.798,0,500,150,100,0.005,
230683,01110000,OR,1,0,1,58437,cooperator,79.2,176,7.513,43.333,0,500,150,100,0.005,
230684,00110000,AND,1,0,1,58437,cooperator,79.2,176,10.419,57.287,0,500,150,100,0.005,
230685,10111011,XOR,1,0,1,58437,cooperator,79.2,176,0.256,31.896,0,500,150,100,0.005,
230686,00110000,AND,1,0,1,58438,cooperator,63.4375,175,119.061,149.845,0,500,150,100,0.005,
230687,10110000,XOR,1,0,1,58438,cooperator,63.4375,175,134.532,148.969,0,500,150,100,0.005,
230688,01110000,OR,1,0,1,58438,cooperator,63.4375,175,106.488,149.634,0,500,150,100,0.005,
230689,11110011,NAND,1,0,1,58438,cooperator,63.4375,175,131.621,148.558,0,500,150,100,0.005,
230690,10110000,XOR,1,0,1,58439,cooperator,30.275,173,66.677,56.547,0,500,150,100,0.005,
230691,01110000,OR,1,0,1,58439,cooperator,30.275,173,67.431,77.034,0,500,150,100,0.005,
230692,00110000,AND,1,0,1,58439,cooperator,30.275,173,52.825,86.761,0,500,150,100,0.005,
230693,11110000,NAND,1,0,1,58439,cooperator,30.275,173,53.944,68.673,0,500,150,100,0.005,
230694,10110101,XOR,1,0,1,58439,cooperator,30.275,173,58.206,51.022,0,500,150,100,0.005,
230695,01110111,OR,1,0,1,58439,cooperator,30.275,173,65.708,80.724,0,500,150,100,0.005,
230696,00110000,AND,1,0,1,58440,cooperator,61.9875,171,116.173,149.161,0,500,150,100,0.005,
230697,10110000,XOR,1,0,1,58440,cooperator,61.9875,171,121.113,149.772,0,500,150,100,0.005,
230698,01110000,OR,1,0,1,58440,cooperator,61.9875,171,107.268,149.808,0,500,150,100,0.005,
230699,11110011,NAND,1,0,1,58440,cooperator,61.9875,171,110.11,148.645,0,500,150,100,0.005,
230700,01110000,OR,1,0,1,58441,cooperator,76.05,169,7.797,1.744,0,500,150,100,0.005,
230701,00110000,AND,1,0,1,58441,cooperator,76.05,169,0.11,24.424,0,500,150,100,0.005,
230702,10111011,XOR,1,0,1,58441,cooperator,76.05,169,0.712,8.28,0,500,150,100,0.005,
230703,10110000,XOR,1,0,1,58442,cooperator,29.575,169,34.026,53.187,0,500,150,100,0.005,
230704,01110001,OR,1,0,1,58442,cooperator,29.575,169,37.761,44.233,0,500,150,100,0.005,
230705,00110000,AND,1,0,1,58442,cooperator,29.575,169,13.171,58.85,0,500,150,100,0.005,
230706,11110000,NAND,1,0,1,58442,cooperator,29.575,169,31.93,40.966,0,500,150,100,0.005,
230707,10110101,XOR,1,0,1,58442,cooperator,29.575,169,21.457,54.347,0,500,150,100,0.005,
230708,01110111,OR,1,0,1,58442,cooperator,29.575,169,24.269,37.36,0,500,150,100,0.005,
230709,01110000,OR,1,0,1,58443,cooperator,76.05,169,27.818,6.478,0,500,150,100,0.005,
230710,00110000,AND,1,0,1,58443,cooperator,76.05,169,11.747,46.301,0,500,150,100,0.005,
230711,10111011,XOR,1,0,1,58443,cooperator,76.05,169,23.472,34.111,0,500,150,100,0.005,
230712,10110000,XOR,1,0,1,58444,cooperator,29.225,167,84.559,76.522,0,500,150,100,0.005,
230713,01110000,OR,1,0,1,58444,cooperator,29.225,167,87.108,78.999,0,500,150,100,0.005,
230714,00110000,AND,1,0,1,58444,cooperator,29.225,167,74.154,83.62,0,500,150,100,0.005,
230715,11110000,NAND,1,0,1,58444,cooperator,29.225,167,75.838,64.276,0,500,150,100,0.005,
230716,10110101,XOR,1,0,1,58444,cooperator,29.225,167,90.445,50.855,0,500,150,100,0.005,
230717,01110111,OR,1,0,1,58444,cooperator,29.225,167,88.6,66.318,0,500,150,100,0.005,
230718,01100000,OR,0,1,1,58445,defector,29.225,167,46.475,93.234,0,500,150,100,0.005,
230719,00110000,AND,1,0,1,58445,cooperator,29.225,167,31.267,104.339,0,500,150,100,0.005,
230720,10111011,XOR,1,0,1,58445,cooperator,29.225,167,27.921,95.906,0,500,150,100,0.005,
230721,00110100,AND,1,0,1,58446,cooperator,77.625,165,122.662,18.655,0,500,150,100,0.005,
230722,10110000,XOR,1,0,1,58446,cooperator,77.625,165,113.54,19.871,0,500,150,100,0.005,
230723,01001100,OR,0,0,0,58446,defector,104.5,165,124.868,25.829,0,500,150,100,0.005,
230724,01110000,OR,1,0,1,58447,cooperator,73.8,164,20.118,6.088,0,500,150,100,0.005,
230725,00110000,AND,1,0,1,58447,cooperator,73.8,164,0.951,35.115,0,500,150,100,0.005,
230726,10111011,XOR,1,0,1,58447,cooperator,73.8,164,1.367,31.945,0,500,150,100,0.005,
230727,00110000,AND,1,0,1,58448,cooperator,28.35,162,91.373,7.402,0,500,150,100,0.005,
230728,10110000,XOR,1,0,1,58448,cooperator,28.35,162,94.264,0.798,0,500,150,100,0.005,
230729,00110000,AND,1,0,1,58449,cooperator,53.85,162,120.982,39.082,0,500,150,100,0.005,
230730,10110000,XOR,1,0,1,58449,cooperator,53.85,162,101.715,44.787,0,500,150,100,0.005,
230731,00110000,AND,1,0,1,58450,cooperator,58.725,162,149.734,89.522,0,500,150,100,0.005,
230732,10010000,XOR,1,0,1,58450,cooperator,58.725,162,149.94,95.171,0,500,150,100,0.005,
230733,01110000,OR,1,0,1,58450,cooperator,58.725,162,131.586,78.826,0,500,150,100,0.005,
230734,10110011,XOR,1,0,1,58450,cooperator,58.725,162,149.918,71.126,0,500,150,100,0.005,
230735,11110000,NAND,1,0,1,58451,cooperator,4.83,161,6.556,95.604,0,500,150,100,0.005,
230736,01110000,OR,1,0,1,58451,cooperator,4.83,161,0.872,118.414,0,500,150,100,0.005,
230737,10100100,XOR,0,1,1,58451,defector,20.93,161,0.796,110.057,0,500,150,100,0.005,
230738,10110011,XOR,1,0,1,58451,cooperator,4.83,161,0.59,99.415,0,500,150,100,0.005,
230739,00110001,AND,1,0,1,58451,cooperator,4.83,161,0.104,93.259,0,500,150,100,0.005,
230740,10110000,XOR,1,0,1,58452,cooperator,28.175,161,111.242,75.601,0,500,150,100,0.005,
230741,01110000,OR,1,0,1,58452,cooperator,28.175,161,105.724,100.177,0,500,150,100,0.005,
230742,00110010,AND,1,0,1,58452,cooperator,28.175,161,96.73,66.663,0,500,150,100,0.005,
230743,11110100,NAND,1,0,1,58452,cooperator,28.175,161,103.665,78.004,0,500,150,100,0.005,
230744,10110101,XOR,1,0,1,58452,cooperator,28.175,161,92.787,56.986,0,500,150,100,0.005,
230745,11110111,NAND,1,0,1,58452,cooperator,28.175,161,112.152,80.007,0,500,150,100,0.005,
230746,01110000,OR,1,0,1,58453,cooperator,72.0,160,26.073,107.68,0,500,150,100,0.005,
230747,00110000,AND,1,0,1,58453,cooperator,72.0,160,16.698,108.594,0,500,150,100,0.005,
230748,10111011,XOR,1,0,1,58453,cooperator,72.0,160,10.375,101.281,0,500,150,100,0.005,
230749,00110000,AND,1,0,1,58454,cooperator,88.0,160,149.413,21.297,0,500,150,100,0.005,
230750,10110000,XOR,1,0,1,58454,cooperator,88.0,160,133.802,40.566,0,500,150,100,0.005,
230751,01011100,OR,1,0,1,58454,cooperator,88.0,160,127.005,29.801,0,500,150,100,0.005,
