tick,total_cells,lone_cells,clustered_cells,num_clusters,avg_cluster_size,cooperators,defectors,cooperator_pct,defector_pct,coop_genome_pct,mean_fitness,multi_advantage,coop_advantage,coop_rate_clustered,def_rate_clustered,coop_rate_lone,def_rate_lone,cluster_rate,lone_rate,seed,ticks,grid_size,initial_cells,mutation_rate,task_flip_period,coop_reward_scale,task_alpha,coop_cost
100,127,46,81,20,4.05,59,22,46.45669291338583,17.322834645669293,59.05511811023622,189.62519685039348,1.4842429075426662,2.311182800305378,3.544513540942467,1.2333307406370888,1.1428589108910892,1.5870396039603973,2.91678487913113,1.4325419715884637,0,500,250,100,0.0003,,,,
150,163,46,117,27,4.333333333333333,86,31,52.760736196319016,19.01840490797546,61.96319018404908,259.16147239263785,1.089847280167144,2.83053738597511,3.600421920963053,0.7698845349879426,1.1701419729039526,2.0463102403960964,2.8504504768158014,1.7606031966486575,0,500,250,100,0.0003,,,,
200,207,58,149,35,4.257142857142857,105,44,50.72463768115942,21.256038647342994,58.93719806763285,294.27091787439616,0.7343127822676314,2.5131606466718903,3.093499622327878,0.580338975655988,0.9824433742759716,1.8801731272635385,2.351358223310676,1.6170454410430446,0,500,250,100,0.0003,,,,
250,268,68,200,50,4.0,152,48,56.71641791044776,17.91044776119403,63.80597014925373,326.12070895522413,1.0329254203403753,2.7510655852549144,3.334782001937555,0.5837164166826408,0.9304951218710632,1.9173357118713852,2.674526261476376,1.6416008411360006,0,500,250,100,0.0003,,,,
300,310,85,225,55,4.090909090909091,161,64,51.935483870967744,20.64516129032258,58.70967741935484,373.75990860215086,0.8303880859595236,2.622920315553748,3.106200113859967,0.4832797983062187,0.7575721652770812,1.7831034747256522,2.3601250018802347,1.529736915920711,0,500,250,100,0.0003,,,,
350,444,109,335,91,3.681318681318681,269,66,60.585585585585584,14.864864864864865,66.44144144144144,373.2232695195198,1.174590444895178,3.0346754837023657,3.4512226832190094,0.4165471995166437,0.8830133384623137,1.9280246205586447,2.8533463192657074,1.6787558743705293,0,500,250,100,0.0003,,,,
400,498,131,367,98,3.7448979591836733,284,83,57.028112449799195,16.666666666666668,62.85140562248996,445.3296017402949,1.1161938405205019,2.854757516725312,3.3237393858494833,0.46898186912417134,0.8592118846102108,1.7617085167366733,2.678113026481088,1.5619191859605863,0,500,250,100,0.0003,,,,
450,753,156,597,174,3.4310344827586206,510,87,67.72908366533865,11.55378486055777,71.84594953519256,445.7843072155824,1.3587242917095428,3.7789092376700824,4.111650599462317,0.33274136179223474,1.0571189285882812,2.486218783364686,3.560955283419944,2.202230991710401,0,500,250,100,0.0003,,,,
0,100,51,49,17,2.8823529411764706,43,6,43.0,6.0,59.0,2.6090000000000004,2.103601440576231,1.8092054263565904,3.903372093023257,2.0941666666666667,1.9275000000000002,1.418571428571429,3.681836734693878,1.578235294117647,1,500,250,100,0.0003,,,,
50,83,27,56,17,3.2941176470588234,46,10,55.42168674698795,12.048192771084338,61.44578313253012,175.27192771084324,1.9630479043469191,3.0442668371696464,4.6847570332480775,1.640490196078431,2.331176470588235,2.143297682709448,4.141137955182069,2.17809005083515,1,500,250,100,0.0003,,,,
100,125,44,81,22,3.6818181818181817,61,20,48.8,16.0,55.2,224.68247999999974,1.4552992334714285,3.295264448093791,4.005807962529269,0.7105435144354777,2.1521410891089126,1.6445792079207933,3.1921624197900615,1.736863186318633,1,500,250,100,0.0003,,,,
150,161,44,117,31,3.774193548387097,85,32,52.79503105590062,19.875776397515526,56.52173913043478,320.3764596273291,1.4303973058816744,4.399840311960217,4.720418075940703,0.32057776398048615,1.2437505068252488,2.219734347555685,3.517042947883209,2.0866456420015345,1,500,250,100,0.0003,,,,
200,191,56,135,36,3.75,101,34,52.87958115183246,17.801047120418847,56.544502617801044,387.29361256544524,1.0121230445682425,3.6379046954204046,3.8694015989632873,0.23149690354288283,0.9544264277174006,2.082013961746507,2.9531885645611116,1.941065519992869,1,500,250,100,0.0003,,,,
250,260,71,189,57,3.3157894736842106,155,34,59.61538461538461,13.076923076923077,63.07692307692308,446.02688461538526,1.400495749010041,4.4798181333728255,4.660006422140897,0.1801882887680717,2.2908020879661852,2.477251954015232,3.854113212962718,2.453617463952677,1,500,250,100,0.0003,,,,
300,277,88,189,58,3.2586206896551726,158,31,57.03971119133574,11.191335740072201,61.01083032490975,575.9918411552356,1.5728561082885064,4.399136496092467,4.554182560084468,0.15504606399200038,1.9273722005006393,2.307261071950069,3.8326310713073966,2.25977496301889,1,500,250,100,0.0003,,,,
350,445,122,323,102,3.1666666666666665,292,31,65.61797752808988,6.966292134831461,68.53932584269663,541.4671011235963,1.6560439079799738,4.5313856120466385,4.828659971241037,0.29727435919439876,3.507820654475026,2.645867846620401,4.39375918494554,2.737715276965566,1,500,250,100,0.0003,,,,
